date,interval,interval_start,line_key,channel,contacts,on_phone_required,rostered_required,service_level,occupancy,binding_constraint
2026-08-27,28,14:00,movehome.webchat,webchat,25.75,7.0,9.69,0.8859,0.5686,service_level
2026-08-27,29,14:30,movehome.webchat,webchat,27.48,7.0,9.69,0.8492,0.6067,service_level
2026-08-27,30,15:00,movehome.webchat,webchat,25.79,7.0,9.69,0.8852,0.5694,service_level
2026-08-27,31,15:30,movehome.webchat,webchat,21.69,6.0,8.31,0.8672,0.5586,service_level
2026-08-27,32,16:00,movehome.webchat,webchat,16.37,5.0,6.92,0.8798,0.5059,service_level
2026-08-27,33,16:30,movehome.webchat,webchat,11.09,4.0,5.54,0.9005,0.4284,service_level
2026-08-27,34,17:00,movehome.webchat,webchat,4.04,2.0,2.77,0.8608,0.3126,service_level
2026-08-27,35,17:30,movehome.webchat,webchat,2.21,2.0,2.77,0.9542,0.1706,service_level
2026-08-28,16,08:00,movehome.webchat,webchat,7.0,3.0,4.15,0.8998,0.3606,service_level
2026-08-28,17,08:30,movehome.webchat,webchat,20.32,6.0,8.31,0.8972,0.5233,service_level
2026-08-28,18,09:00,movehome.webchat,webchat,28.05,7.0,9.69,0.8356,0.6192,service_level
2026-08-28,19,09:30,movehome.webchat,webchat,33.51,8.0,11.07,0.8304,0.6473,service_level
2026-08-28,20,10:00,movehome.webchat,webchat,34.75,8.0,11.07,0.8002,0.6713,service_level
2026-08-28,21,10:30,movehome.webchat,webchat,31.52,8.0,11.07,0.8722,0.6089,service_level
2026-08-28,22,11:00,movehome.webchat,webchat,25.42,7.0,9.69,0.8922,0.5612,service_level
2026-08-28,23,11:30,movehome.webchat,webchat,18.26,5.0,6.92,0.8253,0.5645,service_level
2026-08-28,24,12:00,movehome.webchat,webchat,10.92,4.0,5.54,0.9051,0.4219,service_level
2026-08-28,25,12:30,movehome.webchat,webchat,6.84,3.0,4.15,0.9052,0.3526,service_level
2026-08-28,26,13:00,movehome.webchat,webchat,11.14,4.0,5.54,0.899,0.4305,service_level
2026-08-28,27,13:30,movehome.webchat,webchat,20.22,6.0,8.31,0.8992,0.5207,service_level
2026-08-28,28,14:00,movehome.webchat,webchat,26.54,7.0,9.69,0.8701,0.5859,service_level
2026-08-28,29,14:30,movehome.webchat,webchat,28.31,7.0,9.69,0.8289,0.6251,service_level
2026-08-28,30,15:00,movehome.webchat,webchat,26.57,7.0,9.69,0.8693,0.5866,service_level
2026-08-28,31,15:30,movehome.webchat,webchat,22.34,6.0,8.31,0.8509,0.5755,service_level
2026-08-28,32,16:00,movehome.webchat,webchat,16.86,5.0,6.92,0.8667,0.5213,service_level
2026-08-28,33,16:30,movehome.webchat,webchat,11.42,4.0,5.54,0.8911,0.4414,service_level
2026-08-28,34,17:00,movehome.webchat,webchat,4.17,2.0,2.77,0.8532,0.3221,service_level
2026-08-28,35,17:30,movehome.webchat,webchat,2.27,2.0,2.77,0.9515,0.1757,service_level
2026-08-29,17,08:30,movehome.webchat,webchat,10.89,4.0,5.54,0.9059,0.4206,service_level
2026-08-29,18,09:00,movehome.webchat,webchat,27.32,7.0,9.69,0.8528,0.6032,service_level
2026-08-29,19,09:30,movehome.webchat,webchat,32.64,8.0,11.07,0.8495,0.6306,service_level
2026-08-29,20,10:00,movehome.webchat,webchat,33.85,8.0,11.07,0.8224,0.6539,service_level
2026-08-29,21,10:30,movehome.webchat,webchat,30.71,8.0,11.07,0.887,0.5932,service_level
2026-08-29,22,11:00,movehome.webchat,webchat,24.76,7.0,9.69,0.9039,0.5467,service_level
2026-08-29,23,11:30,movehome.webchat,webchat,17.79,5.0,6.92,0.84,0.5499,service_level
2026-08-29,24,12:00,movehome.webchat,webchat,10.64,4.0,5.54,0.9124,0.4109,service_level
2026-08-29,25,12:30,movehome.webchat,webchat,4.0,2.0,2.77,0.8636,0.3091,service_level
2026-08-29,26,13:00,movehome.webchat,webchat,6.51,3.0,4.15,0.9162,0.3355,service_level
2026-08-17,16,08:00,welsh.voice,voice,1.19,2.0,2.77,0.9669,0.1432,service_level
2026-08-17,17,08:30,welsh.voice,voice,3.45,3.0,4.15,0.9481,0.2771,service_level
2026-08-17,18,09:00,welsh.voice,voice,4.76,3.0,4.15,0.8835,0.3825,service_level
2026-08-17,19,09:30,welsh.voice,voice,5.68,3.0,4.15,0.8211,0.457,service_level
2026-08-17,20,10:00,welsh.voice,voice,5.89,3.0,4.15,0.8051,0.4739,service_level
2026-08-17,21,10:30,welsh.voice,voice,5.35,3.0,4.15,0.8454,0.4299,service_level
2026-08-17,22,11:00,welsh.voice,voice,4.31,3.0,4.15,0.9086,0.3467,service_level
2026-08-17,23,11:30,welsh.voice,voice,3.1,2.0,2.77,0.8082,0.3736,service_level
2026-08-17,24,12:00,welsh.voice,voice,1.85,2.0,2.77,0.9241,0.2234,service_level
2026-08-17,25,12:30,welsh.voice,voice,1.16,2.0,2.77,0.9682,0.14,service_level
2026-08-17,26,13:00,welsh.voice,voice,1.89,2.0,2.77,0.9212,0.2279,service_level
2026-08-17,27,13:30,welsh.voice,voice,3.43,3.0,4.15,0.9488,0.2757,service_level
2026-08-17,28,14:00,welsh.voice,voice,4.5,3.0,4.15,0.8983,0.3619,service_level
2026-08-17,29,14:30,welsh.voice,voice,4.8,3.0,4.15,0.8807,0.3861,service_level
2026-08-17,30,15:00,welsh.voice,voice,4.51,3.0,4.15,0.898,0.3624,service_level
2026-08-17,31,15:30,welsh.voice,voice,3.79,3.0,4.15,0.9339,0.3047,service_level
2026-08-17,32,16:00,welsh.voice,voice,2.86,2.0,2.77,0.8334,0.345,service_level
2026-08-17,33,16:30,welsh.voice,voice,1.94,2.0,2.77,0.9175,0.2337,service_level
2026-08-17,34,17:00,welsh.voice,voice,0.71,1.0,1.38,0.8359,0.1705,none
2026-08-17,35,17:30,welsh.voice,voice,0.39,1.0,1.38,0.9108,0.093,none
2026-08-18,16,08:00,welsh.voice,voice,1.08,2.0,2.77,0.9725,0.1297,service_level
2026-08-18,17,08:30,welsh.voice,voice,3.12,2.0,2.77,0.8056,0.3764,service_level
2026-08-18,18,09:00,welsh.voice,voice,4.31,3.0,4.15,0.9088,0.3464,service_level
2026-08-18,19,09:30,welsh.voice,voice,5.15,3.0,4.15,0.8589,0.4138,service_level
2026-08-18,20,10:00,welsh.voice,voice,5.34,3.0,4.15,0.846,0.4291,service_level
2026-08-18,21,10:30,welsh.voice,voice,4.84,3.0,4.15,0.8784,0.3893,service_level
2026-08-18,22,11:00,welsh.voice,voice,3.9,3.0,4.15,0.9287,0.3139,service_level
2026-08-18,23,11:30,welsh.voice,voice,2.81,2.0,2.77,0.8391,0.3383,service_level
2026-08-18,24,12:00,welsh.voice,voice,1.68,2.0,2.77,0.9368,0.2023,service_level
2026-08-18,25,12:30,welsh.voice,voice,1.05,2.0,2.77,0.9737,0.1268,service_level
2026-08-18,26,13:00,welsh.voice,voice,1.71,2.0,2.77,0.9343,0.2064,service_level
2026-08-18,27,13:30,welsh.voice,voice,3.11,2.0,2.77,0.8073,0.3745,service_level
2026-08-18,28,14:00,welsh.voice,voice,4.08,3.0,4.15,0.9205,0.3277,service_level
2026-08-18,29,14:30,welsh.voice,voice,4.35,3.0,4.15,0.9066,0.3497,service_level
2026-08-18,30,15:00,welsh.voice,voice,4.08,3.0,4.15,0.9203,0.3282,service_level
2026-08-18,31,15:30,welsh.voice,voice,3.43,3.0,4.15,0.9486,0.276,service_level
2026-08-18,32,16:00,welsh.voice,voice,2.59,2.0,2.77,0.8604,0.3124,service_level
2026-08-18,33,16:30,welsh.voice,voice,1.75,2.0,2.77,0.9312,0.2117,service_level
2026-08-18,34,17:00,welsh.voice,voice,0.64,1.0,1.38,0.8515,0.1544,none
2026-08-18,35,17:30,welsh.voice,voice,0.35,1.0,1.38,0.9192,0.0843,none
2026-08-19,16,08:00,welsh.voice,voice,0.96,2.0,2.77,0.9776,0.1163,service_level
2026-08-19,17,08:30,welsh.voice,voice,2.8,2.0,2.77,0.8395,0.3378,service_level
2026-08-19,18,09:00,welsh.voice,voice,3.87,3.0,4.15,0.9305,0.3108,service_level
2026-08-19,19,09:30,welsh.voice,voice,4.62,3.0,4.15,0.8916,0.3713,service_level
2026-08-19,20,10:00,welsh.voice,voice,4.79,3.0,4.15,0.8816,0.3851,service_level
2026-08-19,21,10:30,welsh.voice,voice,4.34,3.0,4.15,0.9068,0.3493,service_level
2026-08-19,22,11:00,welsh.voice,voice,3.5,3.0,4.15,0.9459,0.2817,service_level
2026-08-19,23,11:30,welsh.voice,voice,2.52,2.0,2.77,0.8674,0.3036,service_level
2026-08-19,24,12:00,welsh.voice,voice,1.5,2.0,2.77,0.9483,0.1815,service_level
2026-08-19,25,12:30,welsh.voice,voice,0.94,2.0,2.77,0.9786,0.1138,service_level
2026-08-19,26,13:00,welsh.voice,voice,1.54,2.0,2.77,0.9463,0.1852,service_level
2026-08-19,27,13:30,welsh.voice,voice,2.79,2.0,2.77,0.841,0.3361,service_level
2026-08-19,28,14:00,welsh.voice,voice,3.66,3.0,4.15,0.9396,0.2941,service_level
2026-08-19,29,14:30,welsh.voice,voice,3.9,3.0,4.15,0.9288,0.3138,service_level
2026-08-19,30,15:00,welsh.voice,voice,3.66,3.0,4.15,0.9394,0.2945,service_level
2026-08-19,31,15:30,welsh.voice,voice,3.08,2.0,2.77,0.8101,0.3714,service_level
2026-08-19,32,16:00,welsh.voice,voice,2.32,2.0,2.77,0.8851,0.2803,service_level
2026-08-19,33,16:30,welsh.voice,voice,1.57,2.0,2.77,0.9437,0.1899,service_level
2026-08-19,34,17:00,welsh.voice,voice,0.57,1.0,1.38,0.8668,0.1386,none
2026-08-19,35,17:30,welsh.voice,voice,0.31,1.0,1.38,0.9275,0.0756,none
2026-08-20,16,08:00,welsh.voice,voice,0.99,2.0,2.77,0.9767,0.1189,service_level
2026-08-20,17,08:30,welsh.voice,voice,2.86,2.0,2.77,0.8332,0.3453,service_level
2026-08-20,18,09:00,welsh.voice,voice,3.95,3.0,4.15,0.9265,0.3177,service_level
2026-08-20,19,09:30,welsh.voice,voice,4.72,3.0,4.15,0.8856,0.3796,service_level
2026-08-20,20,10:00,welsh.voice,voice,4.9,3.0,4.15,0.875,0.3936,service_level
2026-08-20,21,10:30,welsh.voice,voice,4.44,3.0,4.15,0.9016,0.3571,service_level
2026-08-20,22,11:00,welsh.voice,voice,3.58,3.0,4.15,0.9427,0.288,service_level
2026-08-20,23,11:30,welsh.voice,voice,2.57,2.0,2.77,0.8621,0.3103,service_level
2026-08-20,24,12:00,welsh.voice,voice,1.54,2.0,2.77,0.9461,0.1855,service_level
2026-08-20,25,12:30,welsh.voice,voice,0.96,2.0,2.77,0.9777,0.1163,service_level
2026-08-20,26,13:00,welsh.voice,voice,1.57,2.0,2.77,0.9441,0.1893,service_level
2026-08-20,27,13:30,welsh.voice,voice,2.85,2.0,2.77,0.8346,0.3435,service_level
2026-08-20,28,14:00,welsh.voice,voice,3.74,3.0,4.15,0.9361,0.3006,service_level
2026-08-20,29,14:30,welsh.voice,voice,3.99,3.0,4.15,0.9247,0.3208,service_level
2026-08-20,30,15:00,welsh.voice,voice,3.74,3.0,4.15,0.9359,0.301,service_level
2026-08-20,31,15:30,welsh.voice,voice,3.15,2.0,2.77,0.8026,0.3797,service_level
2026-08-20,32,16:00,welsh.voice,voice,2.38,2.0,2.77,0.8805,0.2866,service_level
2026-08-20,33,16:30,welsh.voice,voice,1.61,2.0,2.77,0.9414,0.1941,service_level
2026-08-20,34,17:00,welsh.voice,voice,0.59,1.0,1.38,0.8639,0.1416,none
2026-08-20,35,17:30,welsh.voice,voice,0.32,1.0,1.38,0.9259,0.0773,none
2026-08-21,16,08:00,welsh.voice,voice,1.06,2.0,2.77,0.9731,0.1284,service_level
2026-08-21,17,08:30,welsh.voice,voice,3.09,2.0,2.77,0.8091,0.3726,service_level
2026-08-21,18,09:00,welsh.voice,voice,4.26,3.0,4.15,0.911,0.3429,service_level
2026-08-21,19,09:30,welsh.voice,voice,5.1,3.0,4.15,0.8623,0.4097,service_level
2026-08-21,20,10:00,welsh.voice,voice,5.28,3.0,4.15,0.8497,0.4248,service_level
2026-08-21,21,10:30,welsh.voice,voice,4.79,3.0,4.15,0.8814,0.3853,service_level
2026-08-21,22,11:00,welsh.voice,voice,3.87,3.0,4.15,0.9305,0.3108,service_level
2026-08-21,23,11:30,welsh.voice,voice,2.78,2.0,2.77,0.842,0.3349,service_level
2026-08-21,24,12:00,welsh.voice,voice,1.66,2.0,2.77,0.9379,0.2002,service_level
2026-08-21,25,12:30,welsh.voice,voice,1.04,2.0,2.77,0.9742,0.1255,service_level
2026-08-21,26,13:00,welsh.voice,voice,1.69,2.0,2.77,0.9356,0.2043,service_level
2026-08-21,27,13:30,welsh.voice,voice,3.07,2.0,2.77,0.8108,0.3707,service_level
2026-08-21,28,14:00,welsh.voice,voice,4.03,3.0,4.15,0.9225,0.3244,service_level
2026-08-21,29,14:30,welsh.voice,voice,4.31,3.0,4.15,0.9089,0.3462,service_level
2026-08-21,30,15:00,welsh.voice,voice,4.04,3.0,4.15,0.9223,0.3248,service_level
2026-08-21,31,15:30,welsh.voice,voice,3.4,3.0,4.15,0.95,0.2732,service_level
2026-08-21,32,16:00,welsh.voice,voice,2.56,2.0,2.77,0.8629,0.3093,service_level
2026-08-21,33,16:30,welsh.voice,voice,1.74,2.0,2.77,0.9325,0.2095,service_level
2026-08-21,34,17:00,welsh.voice,voice,0.63,1.0,1.38,0.853,0.1529,none
2026-08-21,35,17:30,welsh.voice,voice,0.35,1.0,1.38,0.92,0.0834,none
2026-08-22,17,08:30,welsh.voice,voice,1.59,2.0,2.77,0.9429,0.1914,service_level
2026-08-22,18,09:00,welsh.voice,voice,3.98,3.0,4.15,0.925,0.3203,service_level
2026-08-22,19,09:30,welsh.voice,voice,4.76,3.0,4.15,0.8833,0.3827,service_level
2026-08-22,20,10:00,welsh.voice,voice,4.94,3.0,4.15,0.8725,0.3968,service_level
2026-08-22,21,10:30,welsh.voice,voice,4.48,3.0,4.15,0.8996,0.36,service_level
2026-08-22,22,11:00,welsh.voice,voice,3.61,3.0,4.15,0.9415,0.2903,service_level
2026-08-22,23,11:30,welsh.voice,voice,2.59,2.0,2.77,0.86,0.3129,service_level
2026-08-22,24,12:00,welsh.voice,voice,1.55,2.0,2.77,0.9453,0.187,service_level
2026-08-22,25,12:30,welsh.voice,voice,0.58,1.0,1.38,0.8648,0.1407,none
2026-08-22,26,13:00,welsh.voice,voice,0.95,2.0,2.77,0.9783,0.1145,service_level
2026-08-24,16,08:00,welsh.voice,voice,1.18,2.0,2.77,0.9672,0.1424,service_level
2026-08-24,17,08:30,welsh.voice,voice,3.43,3.0,4.15,0.9488,0.2756,service_level
2026-08-24,18,09:00,welsh.voice,voice,4.73,3.0,4.15,0.885,0.3805,service_level
2026-08-24,19,09:30,welsh.voice,voice,5.65,3.0,4.15,0.8233,0.4546,service_level
2026-08-24,20,10:00,welsh.voice,voice,5.86,3.0,4.15,0.8075,0.4714,service_level
2026-08-24,21,10:30,welsh.voice,voice,5.32,3.0,4.15,0.8473,0.4276,service_level
2026-08-24,22,11:00,welsh.voice,voice,4.29,3.0,4.15,0.9098,0.3448,service_level
2026-08-24,23,11:30,welsh.voice,voice,3.08,2.0,2.77,0.81,0.3716,service_level
2026-08-24,24,12:00,welsh.voice,voice,1.84,2.0,2.77,0.9248,0.2222,service_level
2026-08-24,25,12:30,welsh.voice,voice,1.15,2.0,2.77,0.9685,0.1393,service_level
2026-08-24,26,13:00,welsh.voice,voice,1.88,2.0,2.77,0.9219,0.2267,service_level
2026-08-24,27,13:30,welsh.voice,voice,3.41,3.0,4.15,0.9494,0.2743,service_level
2026-08-24,28,14:00,welsh.voice,voice,4.48,3.0,4.15,0.8996,0.36,service_level
2026-08-24,29,14:30,welsh.voice,voice,4.78,3.0,4.15,0.8823,0.3841,service_level
2026-08-24,30,15:00,welsh.voice,voice,4.48,3.0,4.15,0.8993,0.3605,service_level
2026-08-24,31,15:30,welsh.voice,voice,3.77,3.0,4.15,0.9347,0.3031,service_level
2026-08-24,32,16:00,welsh.voice,voice,2.85,2.0,2.77,0.8349,0.3432,service_level
2026-08-24,33,16:30,welsh.voice,voice,1.93,2.0,2.77,0.9183,0.2325,service_level
2026-08-24,34,17:00,welsh.voice,voice,0.7,1.0,1.38,0.8367,0.1696,none
2026-08-24,35,17:30,welsh.voice,voice,0.38,1.0,1.38,0.9112,0.0926,none
2026-08-25,16,08:00,welsh.voice,voice,1.07,2.0,2.77,0.9728,0.129,service_level
2026-08-25,17,08:30,welsh.voice,voice,3.11,2.0,2.77,0.8073,0.3746,service_level
2026-08-25,18,09:00,welsh.voice,voice,4.29,3.0,4.15,0.9099,0.3447,service_level
2026-08-25,19,09:30,welsh.voice,voice,5.12,3.0,4.15,0.8606,0.4118,service_level
2026-08-25,20,10:00,welsh.voice,voice,5.31,3.0,4.15,0.8478,0.4271,service_level
2026-08-25,21,10:30,welsh.voice,voice,4.82,3.0,4.15,0.8798,0.3874,service_level
2026-08-25,22,11:00,welsh.voice,voice,3.89,3.0,4.15,0.9296,0.3124,service_level
2026-08-25,23,11:30,welsh.voice,voice,2.79,2.0,2.77,0.8405,0.3367,service_level
2026-08-25,24,12:00,welsh.voice,voice,1.67,2.0,2.77,0.9373,0.2013,service_level
2026-08-25,25,12:30,welsh.voice,voice,1.05,2.0,2.77,0.9739,0.1262,service_level
2026-08-25,26,13:00,welsh.voice,voice,1.7,2.0,2.77,0.9349,0.2054,service_level
2026-08-25,27,13:30,welsh.voice,voice,3.09,2.0,2.77,0.809,0.3727,service_level
2026-08-25,28,14:00,welsh.voice,voice,4.06,3.0,4.15,0.9215,0.3261,service_level
2026-08-25,29,14:30,welsh.voice,voice,4.33,3.0,4.15,0.9077,0.348,service_level
2026-08-25,30,15:00,welsh.voice,voice,4.06,3.0,4.15,0.9212,0.3266,service_level
2026-08-25,31,15:30,welsh.voice,voice,3.42,3.0,4.15,0.9493,0.2746,service_level
2026-08-25,32,16:00,welsh.voice,voice,2.58,2.0,2.77,0.8616,0.3109,service_level
2026-08-25,33,16:30,welsh.voice,voice,1.75,2.0,2.77,0.9319,0.2106,service_level
2026-08-25,34,17:00,welsh.voice,voice,0.64,1.0,1.38,0.8522,0.1537,none
2026-08-25,35,17:30,welsh.voice,voice,0.35,1.0,1.38,0.9196,0.0839,none
2026-08-26,16,08:00,welsh.voice,voice,0.96,2.0,2.77,0.9778,0.1158,service_level
2026-08-26,17,08:30,welsh.voice,voice,2.79,2.0,2.77,0.8408,0.3362,service_level
2026-08-26,18,09:00,welsh.voice,voice,3.85,3.0,4.15,0.9312,0.3094,service_level
2026-08-26,19,09:30,welsh.voice,voice,4.6,3.0,4.15,0.8928,0.3697,service_level
2026-08-26,20,10:00,welsh.voice,voice,4.77,3.0,4.15,0.8829,0.3833,service_level
2026-08-26,21,10:30,welsh.voice,voice,4.33,3.0,4.15,0.9079,0.3477,service_level
2026-08-26,22,11:00,welsh.voice,voice,3.49,3.0,4.15,0.9465,0.2804,service_level
2026-08-26,23,11:30,welsh.voice,voice,2.51,2.0,2.77,0.8685,0.3022,service_level
2026-08-26,24,12:00,welsh.voice,voice,1.5,2.0,2.77,0.9487,0.1807,service_level
2026-08-26,25,12:30,welsh.voice,voice,0.94,2.0,2.77,0.9788,0.1133,service_level
2026-08-26,26,13:00,welsh.voice,voice,1.53,2.0,2.77,0.9467,0.1844,service_level
2026-08-26,27,13:30,welsh.voice,voice,2.77,2.0,2.77,0.8422,0.3346,service_level
2026-08-26,28,14:00,welsh.voice,voice,3.64,3.0,4.15,0.9403,0.2927,service_level
2026-08-26,29,14:30,welsh.voice,voice,3.89,3.0,4.15,0.9296,0.3124,service_level
2026-08-26,30,15:00,welsh.voice,voice,3.65,3.0,4.15,0.9401,0.2931,service_level
2026-08-26,31,15:30,welsh.voice,voice,3.07,2.0,2.77,0.8116,0.3697,service_level
2026-08-26,32,16:00,welsh.voice,voice,2.31,2.0,2.77,0.886,0.2791,service_level
2026-08-26,33,16:30,welsh.voice,voice,1.57,2.0,2.77,0.9442,0.1891,service_level
2026-08-26,34,17:00,welsh.voice,voice,0.57,1.0,1.38,0.8674,0.1379,none
2026-08-26,35,17:30,welsh.voice,voice,0.31,1.0,1.38,0.9279,0.0753,none
2026-08-27,16,08:00,welsh.voice,voice,0.98,2.0,2.77,0.9769,0.1184,service_level
2026-08-27,17,08:30,welsh.voice,voice,2.85,2.0,2.77,0.8344,0.3438,service_level
2026-08-27,18,09:00,welsh.voice,voice,3.94,3.0,4.15,0.9273,0.3164,service_level
2026-08-27,19,09:30,welsh.voice,voice,4.7,3.0,4.15,0.8868,0.378,service_level
2026-08-27,20,10:00,welsh.voice,voice,4.88,3.0,4.15,0.8763,0.392,service_level
2026-08-27,21,10:30,welsh.voice,voice,4.42,3.0,4.15,0.9026,0.3556,service_level
2026-08-27,22,11:00,welsh.voice,voice,3.57,3.0,4.15,0.9433,0.2868,service_level
2026-08-27,23,11:30,welsh.voice,voice,2.56,2.0,2.77,0.8631,0.309,service_level
2026-08-27,24,12:00,welsh.voice,voice,1.53,2.0,2.77,0.9465,0.1848,service_level
2026-08-27,25,12:30,welsh.voice,voice,0.96,2.0,2.77,0.9778,0.1158,service_level
2026-08-27,26,13:00,welsh.voice,voice,1.56,2.0,2.77,0.9445,0.1886,service_level
2026-08-27,27,13:30,welsh.voice,voice,2.84,2.0,2.77,0.8358,0.3421,service_level
2026-08-27,28,14:00,welsh.voice,voice,3.72,3.0,4.15,0.9368,0.2994,service_level
2026-08-27,29,14:30,welsh.voice,voice,3.97,3.0,4.15,0.9255,0.3194,service_level
2026-08-27,30,15:00,welsh.voice,voice,3.73,3.0,4.15,0.9366,0.2998,service_level
2026-08-27,31,15:30,welsh.voice,voice,3.14,2.0,2.77,0.8041,0.3781,service_level
2026-08-27,32,16:00,welsh.voice,voice,2.37,2.0,2.77,0.8813,0.2854,service_level
2026-08-27,33,16:30,welsh.voice,voice,1.6,2.0,2.77,0.9418,0.1933,service_level
2026-08-27,34,17:00,welsh.voice,voice,0.58,1.0,1.38,0.8644,0.1411,none
2026-08-27,35,17:30,welsh.voice,voice,0.32,1.0,1.38,0.9262,0.077,none
2026-08-28,16,08:00,welsh.voice,voice,1.06,2.0,2.77,0.9732,0.1279,service_level
2026-08-28,17,08:30,welsh.voice,voice,3.08,2.0,2.77,0.8103,0.3712,service_level
2026-08-28,18,09:00,welsh.voice,voice,4.25,3.0,4.15,0.9119,0.3416,service_level
2026-08-28,19,09:30,welsh.voice,voice,5.08,3.0,4.15,0.8636,0.4081,service_level
2026-08-28,20,10:00,welsh.voice,voice,5.26,3.0,4.15,0.8511,0.4232,service_level
2026-08-28,21,10:30,welsh.voice,voice,4.77,3.0,4.15,0.8824,0.3839,service_level
2026-08-28,22,11:00,welsh.voice,voice,3.85,3.0,4.15,0.9311,0.3096,service_level
2026-08-28,23,11:30,welsh.voice,voice,2.77,2.0,2.77,0.843,0.3336,service_level
2026-08-28,24,12:00,welsh.voice,voice,1.65,2.0,2.77,0.9384,0.1995,service_level
2026-08-28,25,12:30,welsh.voice,voice,1.04,2.0,2.77,0.9744,0.125,service_level
2026-08-28,26,13:00,welsh.voice,voice,1.69,2.0,2.77,0.936,0.2036,service_level
2026-08-28,27,13:30,welsh.voice,voice,3.06,2.0,2.77,0.812,0.3694,service_level
2026-08-28,28,14:00,welsh.voice,voice,4.02,3.0,4.15,0.9233,0.3232,service_level
2026-08-28,29,14:30,welsh.voice,voice,4.29,3.0,4.15,0.9098,0.3449,service_level
2026-08-28,30,15:00,welsh.voice,voice,4.03,3.0,4.15,0.923,0.3236,service_level
2026-08-28,31,15:30,welsh.voice,voice,3.38,3.0,4.15,0.9505,0.2721,service_level
2026-08-28,32,16:00,welsh.voice,voice,2.55,2.0,2.77,0.8638,0.3081,service_level
2026-08-28,33,16:30,welsh.voice,voice,1.73,2.0,2.77,0.933,0.2087,service_level
2026-08-28,34,17:00,welsh.voice,voice,0.63,1.0,1.38,0.8535,0.1523,none
2026-08-28,35,17:30,welsh.voice,voice,0.34,1.0,1.38,0.9203,0.0831,none
2026-08-29,17,08:30,welsh.voice,voice,1.58,2.0,2.77,0.9433,0.1908,service_level
2026-08-29,18,09:00,welsh.voice,voice,3.97,3.0,4.15,0.9256,0.3192,service_level
2026-08-29,19,09:30,welsh.voice,voice,4.74,3.0,4.15,0.8843,0.3814,service_level
2026-08-29,20,10:00,welsh.voice,voice,4.92,3.0,4.15,0.8736,0.3955,service_level
2026-08-29,21,10:30,welsh.voice,voice,4.46,3.0,4.15,0.9005,0.3588,service_level
2026-08-29,22,11:00,welsh.voice,voice,3.6,3.0,4.15,0.942,0.2893,service_level
2026-08-29,23,11:30,welsh.voice,voice,2.59,2.0,2.77,0.8609,0.3118,service_level
2026-08-29,24,12:00,welsh.voice,voice,1.55,2.0,2.77,0.9457,0.1864,service_level
2026-08-29,25,12:30,welsh.voice,voice,0.58,1.0,1.38,0.8652,0.1402,none
2026-08-29,26,13:00,welsh.voice,voice,0.95,2.0,2.77,0.9784,0.1141,service_level
2026-08-17,16,08:00,complaints.back_office,back_office,3.14,5.85,8.09,1.0,0.88,workload
2026-08-17,17,08:30,complaints.back_office,back_office,9.11,5.85,8.09,1.0,0.88,workload
2026-08-17,18,09:00,complaints.back_office,back_office,12.57,5.85,8.09,1.0,0.88,workload
2026-08-17,19,09:30,complaints.back_office,back_office,15.02,5.85,8.09,1.0,0.88,workload
2026-08-17,20,10:00,complaints.back_office,back_office,15.57,5.85,8.09,1.0,0.88,workload
2026-08-17,21,10:30,complaints.back_office,back_office,14.13,5.85,8.09,1.0,0.88,workload
2026-08-17,22,11:00,complaints.back_office,back_office,11.39,5.85,8.09,1.0,0.88,workload
2026-08-17,23,11:30,complaints.back_office,back_office,8.18,5.85,8.09,1.0,0.88,workload
2026-08-17,24,12:00,complaints.back_office,back_office,4.89,5.85,8.09,1.0,0.88,workload
2026-08-17,25,12:30,complaints.back_office,back_office,3.07,5.85,8.09,1.0,0.88,workload
2026-08-17,26,13:00,complaints.back_office,back_office,4.99,5.85,8.09,1.0,0.88,workload
2026-08-17,27,13:30,complaints.back_office,back_office,9.06,5.85,8.09,1.0,0.88,workload
2026-08-17,28,14:00,complaints.back_office,back_office,11.89,5.85,8.09,1.0,0.88,workload
2026-08-17,29,14:30,complaints.back_office,back_office,12.69,5.85,8.09,1.0,0.88,workload
2026-08-17,30,15:00,complaints.back_office,back_office,11.91,5.85,8.09,1.0,0.88,workload
2026-08-17,31,15:30,complaints.back_office,back_office,10.01,5.85,8.09,1.0,0.88,workload
2026-08-17,32,16:00,complaints.back_office,back_office,7.56,5.85,8.09,1.0,0.88,workload
2026-08-17,33,16:30,complaints.back_office,back_office,5.12,5.85,8.09,1.0,0.88,workload
2026-08-17,34,17:00,complaints.back_office,back_office,1.87,5.85,8.09,1.0,0.88,workload
2026-08-17,35,17:30,complaints.back_office,back_office,1.02,5.85,8.09,1.0,0.88,workload
2026-08-18,16,08:00,complaints.back_office,back_office,2.79,5.2,7.19,1.0,0.88,workload
2026-08-18,17,08:30,complaints.back_office,back_office,8.09,5.2,7.19,1.0,0.88,workload
2026-08-18,18,09:00,complaints.back_office,back_office,11.17,5.2,7.19,1.0,0.88,workload
2026-08-18,19,09:30,complaints.back_office,back_office,13.34,5.2,7.19,1.0,0.88,workload
2026-08-18,20,10:00,complaints.back_office,back_office,13.84,5.2,7.19,1.0,0.88,workload
2026-08-18,21,10:30,complaints.back_office,back_office,12.55,5.2,7.19,1.0,0.88,workload
2026-08-18,22,11:00,complaints.back_office,back_office,10.12,5.2,7.19,1.0,0.88,workload
