date,line_key,queue,channel,welsh_language,weekday,is_bank_holiday,offered,handled,abandoned,aht_seconds,service_level_attained,workload_hours
2026-08-02,affordability.back_office,Affordability & debt,back_office,False,6,False,104.0,104.0,0.0,707.6,0.94,20.443
2026-08-03,affordability.back_office,Affordability & debt,back_office,False,0,False,513.0,513.0,0.0,765.5,0.8906,109.078
2026-08-04,affordability.back_office,Affordability & debt,back_office,False,1,False,388.0,388.0,0.0,730.9,0.9227,78.776
2026-08-05,affordability.back_office,Affordability & debt,back_office,False,2,False,318.0,318.0,0.0,734.6,0.8926,64.892
2026-08-06,affordability.back_office,Affordability & debt,back_office,False,3,False,315.0,315.0,0.0,721.6,0.9442,63.136
2026-08-07,affordability.back_office,Affordability & debt,back_office,False,4,False,381.0,381.0,0.0,738.7,0.886,78.178
2026-08-08,affordability.back_office,Affordability & debt,back_office,False,5,False,177.0,177.0,0.0,710.7,0.9251,34.944
2026-08-09,affordability.back_office,Affordability & debt,back_office,False,6,False,81.0,81.0,0.0,700.6,0.8898,15.764
2026-08-10,affordability.back_office,Affordability & debt,back_office,False,0,False,493.0,493.0,0.0,780.6,0.948,106.903
2026-08-11,affordability.back_office,Affordability & debt,back_office,False,1,False,369.0,369.0,0.0,715.7,0.8685,73.363
2026-08-12,affordability.back_office,Affordability & debt,back_office,False,2,False,352.0,352.0,0.0,766.4,0.9243,74.933
2026-08-13,affordability.back_office,Affordability & debt,back_office,False,3,False,319.0,319.0,0.0,737.6,0.9013,65.356
2026-08-14,affordability.back_office,Affordability & debt,back_office,False,4,False,304.0,304.0,0.0,740.6,0.9221,62.539
2026-08-15,affordability.back_office,Affordability & debt,back_office,False,5,False,139.0,139.0,0.0,722.5,0.9082,27.895
2026-08-16,affordability.back_office,Affordability & debt,back_office,False,6,False,80.0,80.0,0.0,688.6,0.8983,15.303
2024-01-01,movehome.voice,Move home,voice,False,0,True,0.0,0.0,0.0,422.9,0.8305,0.0
2024-01-02,movehome.voice,Move home,voice,False,1,False,164.0,160.0,4.0,410.0,0.7435,18.22
2024-01-03,movehome.voice,Move home,voice,False,2,False,308.0,302.0,6.0,390.9,0.9307,32.791
2024-01-04,movehome.voice,Move home,voice,False,3,False,258.0,250.0,8.0,404.2,0.867,28.067
2024-01-05,movehome.voice,Move home,voice,False,4,False,292.0,286.0,6.0,404.4,0.8335,32.124
2024-01-06,movehome.voice,Move home,voice,False,5,False,167.0,160.0,7.0,390.7,0.8385,17.363
2024-01-07,movehome.voice,Move home,voice,False,6,False,57.0,56.0,1.0,379.4,0.7821,5.902
2024-01-08,movehome.voice,Move home,voice,False,0,False,339.0,329.0,10.0,416.8,0.8157,38.094
2024-01-09,movehome.voice,Move home,voice,False,1,False,281.0,276.0,5.0,393.1,0.8006,30.135
2024-01-10,movehome.voice,Move home,voice,False,2,False,293.0,286.0,7.0,394.3,0.7689,31.324
2024-01-11,movehome.voice,Move home,voice,False,3,False,264.0,256.0,8.0,397.6,0.8702,28.277
2024-01-12,movehome.voice,Move home,voice,False,4,False,263.0,257.0,6.0,395.6,0.8924,28.238
2024-01-13,movehome.voice,Move home,voice,False,5,False,148.0,144.0,4.0,393.6,0.7863,15.743
2024-01-14,movehome.voice,Move home,voice,False,6,False,79.0,75.0,4.0,377.7,0.7494,7.87
2024-01-15,movehome.voice,Move home,voice,False,0,False,340.0,333.0,7.0,408.0,0.7834,37.741
2024-01-16,movehome.voice,Move home,voice,False,1,False,284.0,280.0,4.0,385.4,0.8795,29.976
2024-01-17,movehome.voice,Move home,voice,False,2,False,239.0,233.0,6.0,395.6,0.8592,25.605
2024-01-18,movehome.voice,Move home,voice,False,3,False,269.0,261.0,8.0,409.8,0.8489,29.711
2024-01-19,movehome.voice,Move home,voice,False,4,False,256.0,250.0,6.0,418.4,0.898,29.052
2024-01-20,movehome.voice,Move home,voice,False,5,False,142.0,139.0,3.0,388.0,0.9663,14.982
2024-01-21,movehome.voice,Move home,voice,False,6,False,75.0,73.0,2.0,398.3,0.841,8.076
2024-01-22,movehome.voice,Move home,voice,False,0,False,308.0,300.0,8.0,413.7,0.8244,34.478
2024-01-23,movehome.voice,Move home,voice,False,1,False,289.0,281.0,8.0,402.8,0.8625,31.441
2024-01-24,movehome.voice,Move home,voice,False,2,False,330.0,313.0,17.0,402.1,0.8326,34.958
2024-01-25,movehome.voice,Move home,voice,False,3,False,229.0,221.0,8.0,407.0,0.8779,24.987
2024-01-26,movehome.voice,Move home,voice,False,4,False,250.0,246.0,4.0,400.1,0.9166,27.341
2024-01-27,movehome.voice,Move home,voice,False,5,False,134.0,132.0,2.0,381.8,0.8579,13.999
2024-01-28,movehome.voice,Move home,voice,False,6,False,78.0,75.0,3.0,392.0,0.7654,8.167
2024-01-29,movehome.voice,Move home,voice,False,0,False,265.0,260.0,5.0,423.0,0.8401,30.549
2024-01-30,movehome.voice,Move home,voice,False,1,False,319.0,309.0,10.0,407.8,0.777,35.002
2024-01-31,movehome.voice,Move home,voice,False,2,False,273.0,265.0,8.0,421.3,0.8502,31.01
2024-02-01,movehome.voice,Move home,voice,False,3,False,243.0,235.0,8.0,425.6,0.8288,27.781
2024-02-02,movehome.voice,Move home,voice,False,4,False,254.0,249.0,5.0,405.7,0.914,28.064
2024-02-03,movehome.voice,Move home,voice,False,5,False,128.0,125.0,3.0,386.0,0.7966,13.404
2024-02-04,movehome.voice,Move home,voice,False,6,False,65.0,64.0,1.0,402.3,0.8362,7.153
2024-02-05,movehome.voice,Move home,voice,False,0,False,338.0,326.0,12.0,419.1,0.7831,37.948
2024-02-06,movehome.voice,Move home,voice,False,1,False,279.0,274.0,5.0,395.3,0.8475,30.089
2024-02-07,movehome.voice,Move home,voice,False,2,False,271.0,268.0,3.0,405.2,0.8202,30.165
2024-02-08,movehome.voice,Move home,voice,False,3,False,272.0,262.0,10.0,393.5,0.8581,28.641
2024-02-09,movehome.voice,Move home,voice,False,4,False,249.0,241.0,8.0,385.7,0.8554,25.817
2024-02-10,movehome.voice,Move home,voice,False,5,False,146.0,143.0,3.0,390.8,0.8212,15.525
2024-02-11,movehome.voice,Move home,voice,False,6,False,73.0,71.0,2.0,390.8,0.8066,7.708
2024-02-12,movehome.voice,Move home,voice,False,0,False,302.0,299.0,3.0,414.3,0.7499,34.407
2024-02-13,movehome.voice,Move home,voice,False,1,False,331.0,318.0,13.0,415.0,0.7907,36.662
2024-02-14,movehome.voice,Move home,voice,False,2,False,263.0,256.0,7.0,401.7,0.8874,28.565
2024-02-15,movehome.voice,Move home,voice,False,3,False,252.0,246.0,6.0,405.6,0.8018,27.715
2024-02-16,movehome.voice,Move home,voice,False,4,False,262.0,256.0,6.0,409.7,0.8249,29.131
2024-02-17,movehome.voice,Move home,voice,False,5,False,162.0,156.0,6.0,389.5,0.8111,16.878
2024-02-18,movehome.voice,Move home,voice,False,6,False,59.0,58.0,1.0,401.6,0.8686,6.47
2024-02-19,movehome.voice,Move home,voice,False,0,False,341.0,329.0,12.0,414.4,0.7659,37.872
2024-02-20,movehome.voice,Move home,voice,False,1,False,321.0,316.0,5.0,413.7,0.8539,36.316
2024-02-21,movehome.voice,Move home,voice,False,2,False,263.0,252.0,11.0,400.0,0.8372,27.997
2024-02-22,movehome.voice,Move home,voice,False,3,False,225.0,219.0,6.0,395.6,0.8226,24.066
2024-02-23,movehome.voice,Move home,voice,False,4,False,284.0,279.0,5.0,404.8,0.8389,31.372
2024-02-24,movehome.voice,Move home,voice,False,5,False,140.0,137.0,3.0,383.3,0.8071,14.586
2024-02-25,movehome.voice,Move home,voice,False,6,False,71.0,68.0,3.0,399.2,0.8771,7.54
2024-02-26,movehome.voice,Move home,voice,False,0,False,322.0,315.0,7.0,432.1,0.9087,37.808
2024-02-27,movehome.voice,Move home,voice,False,1,False,239.0,233.0,6.0,399.4,0.8248,25.85
2024-02-28,movehome.voice,Move home,voice,False,2,False,262.0,259.0,3.0,396.6,0.8087,28.537
2024-02-29,movehome.voice,Move home,voice,False,3,False,311.0,301.0,10.0,390.2,0.8418,32.623
2024-03-01,movehome.voice,Move home,voice,False,4,False,301.0,292.0,9.0,396.3,0.8382,32.145
2024-03-02,movehome.voice,Move home,voice,False,5,False,131.0,128.0,3.0,384.1,0.7694,13.659
2024-03-03,movehome.voice,Move home,voice,False,6,False,67.0,65.0,2.0,382.9,0.8779,6.913
2024-03-04,movehome.voice,Move home,voice,False,0,False,302.0,298.0,4.0,419.1,0.8108,34.696
2024-03-05,movehome.voice,Move home,voice,False,1,False,267.0,265.0,2.0,395.0,0.8331,29.077
2024-03-06,movehome.voice,Move home,voice,False,2,False,213.0,209.0,4.0,402.2,0.8253,23.349
2024-03-07,movehome.voice,Move home,voice,False,3,False,299.0,291.0,8.0,398.1,0.7669,32.177
2024-03-08,movehome.voice,Move home,voice,False,4,False,271.0,265.0,6.0,398.0,0.8856,29.298
2024-03-09,movehome.voice,Move home,voice,False,5,False,160.0,155.0,5.0,382.1,0.796,16.453
2024-03-10,movehome.voice,Move home,voice,False,6,False,82.0,79.0,3.0,379.7,0.758,8.333
2024-03-11,movehome.voice,Move home,voice,False,0,False,311.0,308.0,3.0,422.0,0.9215,36.101
2024-03-12,movehome.voice,Move home,voice,False,1,False,278.0,271.0,7.0,400.6,0.8198,30.159
2024-03-13,movehome.voice,Move home,voice,False,2,False,253.0,248.0,5.0,410.4,0.8,28.274
2024-03-14,movehome.voice,Move home,voice,False,3,False,250.0,245.0,5.0,391.4,0.8883,26.634
2024-03-15,movehome.voice,Move home,voice,False,4,False,276.0,270.0,6.0,401.7,0.8633,30.125
2024-03-16,movehome.voice,Move home,voice,False,5,False,132.0,131.0,1.0,396.5,0.8032,14.427
2024-03-17,movehome.voice,Move home,voice,False,6,False,68.0,67.0,1.0,390.5,0.7067,7.267
2024-03-18,movehome.voice,Move home,voice,False,0,False,423.0,405.0,18.0,415.4,0.777,46.735
2024-03-19,movehome.voice,Move home,voice,False,1,False,334.0,323.0,11.0,382.3,0.8432,34.302
2024-03-20,movehome.voice,Move home,voice,False,2,False,294.0,288.0,6.0,407.1,0.795,32.57
2024-03-21,movehome.voice,Move home,voice,False,3,False,264.0,260.0,4.0,422.3,0.8586,30.502
2024-03-22,movehome.voice,Move home,voice,False,4,False,288.0,280.0,8.0,415.5,0.8102,32.314
2024-03-23,movehome.voice,Move home,voice,False,5,False,150.0,147.0,3.0,396.2,0.8673,16.177
2024-03-24,movehome.voice,Move home,voice,False,6,False,79.0,76.0,3.0,391.2,0.7743,8.258
2024-03-25,movehome.voice,Move home,voice,False,0,False,355.0,346.0,9.0,428.5,0.8296,41.185
2024-03-26,movehome.voice,Move home,voice,False,1,False,321.0,312.0,9.0,388.4,0.8462,33.657
2024-03-27,movehome.voice,Move home,voice,False,2,False,269.0,264.0,5.0,400.0,0.7614,29.337
2024-03-28,movehome.voice,Move home,voice,False,3,False,302.0,297.0,5.0,394.6,0.8359,32.552
2024-03-29,movehome.voice,Move home,voice,False,4,True,0.0,0.0,0.0,391.9,0.817,0.0
2024-03-30,movehome.voice,Move home,voice,False,5,False,193.0,190.0,3.0,384.9,0.8367,20.314
2024-03-31,movehome.voice,Move home,voice,False,6,False,62.0,61.0,1.0,395.8,0.89,6.707
2024-04-01,movehome.voice,Move home,voice,False,0,True,0.0,0.0,0.0,421.6,0.8382,0.0
2024-04-02,movehome.voice,Move home,voice,False,1,False,365.0,354.0,11.0,400.1,0.7805,39.346
2024-04-03,movehome.voice,Move home,voice,False,2,False,315.0,309.0,6.0,400.3,0.7887,34.358
2024-04-04,movehome.voice,Move home,voice,False,3,False,302.0,295.0,7.0,421.2,0.7702,34.518
2024-04-05,movehome.voice,Move home,voice,False,4,False,315.0,308.0,7.0,428.8,0.8061,36.684
2024-04-06,movehome.voice,Move home,voice,False,5,False,149.0,145.0,4.0,405.2,0.8651,16.32
2024-04-07,movehome.voice,Move home,voice,False,6,False,79.0,77.0,2.0,404.4,0.9226,8.651
2024-04-08,movehome.voice,Move home,voice,False,0,False,406.0,395.0,11.0,443.8,0.8835,48.697
2024-04-09,movehome.voice,Move home,voice,False,1,False,293.0,284.0,9.0,421.1,0.907,33.221
2024-04-10,movehome.voice,Move home,voice,False,2,False,299.0,292.0,7.0,418.0,0.8116,33.908
2024-04-11,movehome.voice,Move home,voice,False,3,False,309.0,304.0,5.0,400.6,0.8618,33.828
2024-04-12,movehome.voice,Move home,voice,False,4,False,331.0,328.0,3.0,425.8,0.8538,38.792
2024-04-13,movehome.voice,Move home,voice,False,5,False,172.0,168.0,4.0,404.6,0.8094,18.879
2024-04-14,movehome.voice,Move home,voice,False,6,False,89.0,87.0,2.0,411.2,0.7914,9.936
2024-04-15,movehome.voice,Move home,voice,False,0,False,438.0,421.0,17.0,420.1,0.7416,49.13
2024-04-16,movehome.voice,Move home,voice,False,1,False,361.0,351.0,10.0,406.2,0.8363,39.607
2024-04-17,movehome.voice,Move home,voice,False,2,False,296.0,288.0,8.0,411.9,0.844,32.951
2024-04-18,movehome.voice,Move home,voice,False,3,False,327.0,319.0,8.0,412.0,0.8116,36.504
2024-04-19,movehome.voice,Move home,voice,False,4,False,368.0,358.0,10.0,425.4,0.8525,42.306
2024-04-20,movehome.voice,Move home,voice,False,5,False,176.0,173.0,3.0,398.6,0.8764,19.153
2024-04-21,movehome.voice,Move home,voice,False,6,False,101.0,97.0,4.0,400.9,0.7514,10.803
2024-04-22,movehome.voice,Move home,voice,False,0,False,405.0,395.0,10.0,424.6,0.8733,46.584
2024-04-23,movehome.voice,Move home,voice,False,1,False,339.0,331.0,8.0,409.9,0.8278,37.692
2024-04-24,movehome.voice,Move home,voice,False,2,False,347.0,339.0,8.0,394.0,0.8164,37.101
2024-04-25,movehome.voice,Move home,voice,False,3,False,282.0,277.0,5.0,404.7,0.8442,31.136
2024-04-26,movehome.voice,Move home,voice,False,4,False,320.0,312.0,8.0,416.4,0.8473,36.087
2024-04-27,movehome.voice,Move home,voice,False,5,False,175.0,171.0,4.0,401.1,0.771,19.053
2024-04-28,movehome.voice,Move home,voice,False,6,False,81.0,79.0,2.0,395.4,0.7788,8.676
2024-04-29,movehome.voice,Move home,voice,False,0,False,440.0,425.0,15.0,436.6,0.7912,51.546
2024-04-30,movehome.voice,Move home,voice,False,1,False,317.0,311.0,6.0,408.5,0.8972,35.291
2024-05-01,movehome.voice,Move home,voice,False,2,False,295.0,290.0,5.0,400.1,0.9348,32.229
2024-05-02,movehome.voice,Move home,voice,False,3,False,343.0,332.0,11.0,402.1,0.8322,37.086
2024-05-03,movehome.voice,Move home,voice,False,4,False,437.0,412.0,25.0,394.3,0.84,45.127
2024-05-04,movehome.voice,Move home,voice,False,5,False,151.0,148.0,3.0,385.1,0.8586,15.83
2024-05-05,movehome.voice,Move home,voice,False,6,False,81.0,78.0,3.0,378.7,0.9138,8.206
2024-05-06,movehome.voice,Move home,voice,False,0,True,0.0,0.0,0.0,424.1,0.819,0.0
2024-05-07,movehome.voice,Move home,voice,False,1,False,474.0,464.0,10.0,396.0,0.8362,51.035
2024-05-08,movehome.voice,Move home,voice,False,2,False,302.0,295.0,7.0,409.7,0.8705,33.571
2024-05-09,movehome.voice,Move home,voice,False,3,False,292.0,282.0,10.0,408.3,0.8199,31.987
2024-05-10,movehome.voice,Move home,voice,False,4,False,413.0,401.0,12.0,405.4,0.8125,45.16
2024-05-11,movehome.voice,Move home,voice,False,5,False,145.0,144.0,1.0,387.0,0.7404,15.481
2024-05-12,movehome.voice,Move home,voice,False,6,False,96.0,92.0,4.0,388.3,0.8259,9.923
2024-05-13,movehome.voice,Move home,voice,False,0,False,431.0,418.0,13.0,409.1,0.8295,47.504
2024-05-14,movehome.voice,Move home,voice,False,1,False,370.0,360.0,10.0,409.9,0.851,40.99
2024-05-15,movehome.voice,Move home,voice,False,2,False,346.0,338.0,8.0,406.3,0.8316,38.144
2024-05-16,movehome.voice,Move home,voice,False,3,False,274.0,267.0,7.0,399.7,0.8886,29.645
2024-05-17,movehome.voice,Move home,voice,False,4,False,316.0,308.0,8.0,402.7,0.7559,34.451
2024-05-18,movehome.voice,Move home,voice,False,5,False,202.0,193.0,9.0,404.0,0.8448,21.657
2024-05-19,movehome.voice,Move home,voice,False,6,False,74.0,73.0,1.0,385.0,0.7757,7.808
2024-05-20,movehome.voice,Move home,voice,False,0,False,380.0,373.0,7.0,420.5,0.7813,43.565
2024-05-21,movehome.voice,Move home,voice,False,1,False,317.0,312.0,5.0,403.5,0.7739,34.969
2024-05-22,movehome.voice,Move home,voice,False,2,False,344.0,333.0,11.0,404.4,0.8474,37.407
2024-05-23,movehome.voice,Move home,voice,False,3,False,383.0,373.0,10.0,406.5,0.7893,42.114
2024-05-24,movehome.voice,Move home,voice,False,4,False,411.0,396.0,15.0,408.6,0.8369,44.951
2024-05-25,movehome.voice,Move home,voice,False,5,False,189.0,185.0,4.0,391.2,0.7909,20.101
2024-05-26,movehome.voice,Move home,voice,False,6,False,97.0,93.0,4.0,395.6,0.8093,10.219
2024-05-27,movehome.voice,Move home,voice,False,0,True,0.0,0.0,0.0,414.5,0.8261,0.0
2024-05-28,movehome.voice,Move home,voice,False,1,False,503.0,491.0,12.0,399.9,0.8028,54.547
2024-05-29,movehome.voice,Move home,voice,False,2,False,359.0,351.0,8.0,405.5,0.866,39.535
2024-05-30,movehome.voice,Move home,voice,False,3,False,377.0,368.0,9.0,409.6,0.7642,41.872
2024-05-31,movehome.voice,Move home,voice,False,4,False,400.0,392.0,8.0,402.9,0.7316,43.868
2024-06-01,movehome.voice,Move home,voice,False,5,False,157.0,154.0,3.0,390.0,0.89,16.683
2024-06-02,movehome.voice,Move home,voice,False,6,False,69.0,68.0,1.0,384.1,0.8958,7.255
2024-06-03,movehome.voice,Move home,voice,False,0,False,434.0,424.0,10.0,412.8,0.8751,48.624
2024-06-04,movehome.voice,Move home,voice,False,1,False,438.0,421.0,17.0,397.7,0.8245,46.513
2024-06-05,movehome.voice,Move home,voice,False,2,False,339.0,328.0,11.0,401.4,0.8815,36.572
2024-06-06,movehome.voice,Move home,voice,False,3,False,382.0,369.0,13.0,417.8,0.8721,42.829
2024-06-07,movehome.voice,Move home,voice,False,4,False,345.0,338.0,7.0,406.8,0.7828,38.196
2024-06-08,movehome.voice,Move home,voice,False,5,False,177.0,173.0,4.0,387.0,0.7807,18.6
2024-06-09,movehome.voice,Move home,voice,False,6,False,71.0,70.0,1.0,394.9,0.8416,7.679
2024-06-10,movehome.voice,Move home,voice,False,0,False,456.0,446.0,10.0,427.8,0.836,53.006
2024-06-11,movehome.voice,Move home,voice,False,1,False,486.0,465.0,21.0,399.8,0.7133,51.644
2024-06-12,movehome.voice,Move home,voice,False,2,False,371.0,366.0,5.0,392.2,0.8132,39.876
2024-06-13,movehome.voice,Move home,voice,False,3,False,352.0,342.0,10.0,394.3,0.8251,37.455
2024-06-14,movehome.voice,Move home,voice,False,4,False,410.0,400.0,10.0,408.9,0.8269,45.433
2024-06-15,movehome.voice,Move home,voice,False,5,False,205.0,198.0,7.0,384.3,0.8639,21.136
2024-06-16,movehome.voice,Move home,voice,False,6,False,102.0,98.0,4.0,380.5,0.8108,10.359
2024-06-17,movehome.voice,Move home,voice,False,0,False,489.0,475.0,14.0,429.2,0.8524,56.624
2024-06-18,movehome.voice,Move home,voice,False,1,False,363.0,357.0,6.0,401.9,0.8475,39.851
2024-06-19,movehome.voice,Move home,voice,False,2,False,340.0,334.0,6.0,402.1,0.8558,37.31
2024-06-20,movehome.voice,Move home,voice,False,3,False,435.0,416.0,19.0,408.9,0.7792,47.251
2024-06-21,movehome.voice,Move home,voice,False,4,False,400.0,390.0,10.0,398.4,0.8048,43.159
2024-06-22,movehome.voice,Move home,voice,False,5,False,171.0,167.0,4.0,389.8,0.8178,18.083
2024-06-23,movehome.voice,Move home,voice,False,6,False,116.0,110.0,6.0,408.4,0.8252,12.48
2024-06-24,movehome.voice,Move home,voice,False,0,False,389.0,379.0,10.0,427.3,0.7523,44.982
2024-06-25,movehome.voice,Move home,voice,False,1,False,370.0,364.0,6.0,399.5,0.9,40.39
2024-06-26,movehome.voice,Move home,voice,False,2,False,382.0,377.0,5.0,411.1,0.8954,43.049
2024-06-27,movehome.voice,Move home,voice,False,3,False,454.0,434.0,20.0,405.6,0.8229,48.896
2024-06-28,movehome.voice,Move home,voice,False,4,False,419.0,406.0,13.0,390.2,0.8487,44.001
2024-06-29,movehome.voice,Move home,voice,False,5,False,180.0,175.0,5.0,399.1,0.8092,19.4
2024-06-30,movehome.voice,Move home,voice,False,6,False,121.0,114.0,7.0,396.8,0.8254,12.565
2024-07-01,movehome.voice,Move home,voice,False,0,False,427.0,418.0,9.0,424.3,0.8356,49.262
2024-07-02,movehome.voice,Move home,voice,False,1,False,384.0,379.0,5.0,407.8,0.8492,42.927
2024-07-03,movehome.voice,Move home,voice,False,2,False,400.0,390.0,10.0,398.3,0.8381,43.145
2024-07-04,movehome.voice,Move home,voice,False,3,False,372.0,363.0,9.0,412.9,0.7765,41.631
2024-07-05,movehome.voice,Move home,voice,False,4,False,428.0,415.0,13.0,415.3,0.8694,47.876
2024-07-06,movehome.voice,Move home,voice,False,5,False,185.0,181.0,4.0,387.7,0.816,19.494
2024-07-07,movehome.voice,Move home,voice,False,6,False,91.0,90.0,1.0,400.7,0.7814,10.016
2024-07-08,movehome.voice,Move home,voice,False,0,False,501.0,491.0,10.0,411.3,0.7864,56.091
2024-07-09,movehome.voice,Move home,voice,False,1,False,486.0,467.0,19.0,409.1,0.8153,53.065
2024-07-10,movehome.voice,Move home,voice,False,2,False,403.0,391.0,12.0,408.7,0.7607,44.391
2024-07-11,movehome.voice,Move home,voice,False,3,False,425.0,410.0,15.0,414.0,0.902,47.145
2024-07-12,movehome.voice,Move home,voice,False,4,False,382.0,373.0,9.0,403.0,0.8323,41.757
2024-07-13,movehome.voice,Move home,voice,False,5,False,202.0,197.0,5.0,389.9,0.7399,21.334
2024-07-14,movehome.voice,Move home,voice,False,6,False,89.0,87.0,2.0,379.5,0.8786,9.172
2024-07-15,movehome.voice,Move home,voice,False,0,False,436.0,426.0,10.0,423.3,0.8372,50.091
2024-07-16,movehome.voice,Move home,voice,False,1,False,436.0,425.0,11.0,404.0,0.8398,47.695
2024-07-17,movehome.voice,Move home,voice,False,2,False,367.0,360.0,7.0,412.6,0.9101,41.256
2024-07-18,movehome.voice,Move home,voice,False,3,False,456.0,438.0,18.0,414.4,0.8285,50.425
2024-07-19,movehome.voice,Move home,voice,False,4,False,346.0,340.0,6.0,395.5,0.8139,37.353
2024-07-20,movehome.voice,Move home,voice,False,5,False,203.0,198.0,5.0,393.6,0.8027,21.647
2024-07-21,movehome.voice,Move home,voice,False,6,False,113.0,109.0,4.0,394.8,0.7717,11.955
2024-07-22,movehome.voice,Move home,voice,False,0,False,374.0,366.0,8.0,425.1,0.7759,43.214
2024-07-23,movehome.voice,Move home,voice,False,1,False,361.0,351.0,10.0,408.7,0.8601,39.851
2024-07-24,movehome.voice,Move home,voice,False,2,False,347.0,339.0,8.0,412.2,0.8528,38.82
2024-07-25,movehome.voice,Move home,voice,False,3,False,379.0,369.0,10.0,402.8,0.8216,41.285
2024-07-26,movehome.voice,Move home,voice,False,4,False,416.0,405.0,11.0,404.5,0.8004,45.501
2024-07-27,movehome.voice,Move home,voice,False,5,False,185.0,181.0,4.0,389.9,0.8443,19.602
2024-07-28,movehome.voice,Move home,voice,False,6,False,104.0,102.0,2.0,390.1,0.8669,11.052
2024-07-29,movehome.voice,Move home,voice,False,0,False,489.0,481.0,8.0,438.8,0.8824,58.628
2024-07-30,movehome.voice,Move home,voice,False,1,False,364.0,359.0,5.0,410.6,0.941,40.945
2024-07-31,movehome.voice,Move home,voice,False,2,False,400.0,394.0,6.0,393.3,0.7705,43.04
2024-08-01,movehome.voice,Move home,voice,False,3,False,436.0,415.0,21.0,405.4,0.7457,46.73
2024-08-02,movehome.voice,Move home,voice,False,4,False,456.0,442.0,14.0,404.5,0.8228,49.665
2024-08-03,movehome.voice,Move home,voice,False,5,False,236.0,227.0,9.0,391.1,0.7707,24.659
2024-08-04,movehome.voice,Move home,voice,False,6,False,115.0,110.0,5.0,391.7,0.8277,11.967
2024-08-05,movehome.voice,Move home,voice,False,0,False,557.0,532.0,25.0,425.2,0.791,62.839
2024-08-06,movehome.voice,Move home,voice,False,1,False,441.0,430.0,11.0,399.8,0.8052,47.755
2024-08-07,movehome.voice,Move home,voice,False,2,False,355.0,349.0,6.0,412.7,0.88,40.011
2024-08-08,movehome.voice,Move home,voice,False,3,False,380.0,371.0,9.0,398.5,0.8572,41.069
2024-08-09,movehome.voice,Move home,voice,False,4,False,382.0,371.0,11.0,400.2,0.8957,41.244
2024-08-10,movehome.voice,Move home,voice,False,5,False,172.0,169.0,3.0,382.1,0.8729,17.938
2024-08-11,movehome.voice,Move home,voice,False,6,False,100.0,97.0,3.0,392.3,0.8148,10.57
2024-08-12,movehome.voice,Move home,voice,False,0,False,428.0,420.0,8.0,427.7,0.7528,49.902
2024-08-13,movehome.voice,Move home,voice,False,1,False,487.0,467.0,20.0,419.9,0.7809,54.465
2024-08-14,movehome.voice,Move home,voice,False,2,False,404.0,394.0,10.0,419.4,0.8664,45.905
2024-08-15,movehome.voice,Move home,voice,False,3,False,400.0,389.0,11.0,411.8,0.8134,44.501
2024-08-16,movehome.voice,Move home,voice,False,4,False,428.0,418.0,10.0,439.0,0.8164,50.974
2024-08-17,movehome.voice,Move home,voice,False,5,False,225.0,219.0,6.0,386.5,0.8177,23.512
2024-08-18,movehome.voice,Move home,voice,False,6,False,82.0,80.0,2.0,393.8,0.8643,8.752
2024-08-19,movehome.voice,Move home,voice,False,0,False,462.0,452.0,10.0,418.6,0.9048,52.554
2024-08-20,movehome.voice,Move home,voice,False,1,False,423.0,412.0,11.0,402.8,0.8822,46.101
2024-08-21,movehome.voice,Move home,voice,False,2,False,428.0,412.0,16.0,397.3,0.7818,45.472
2024-08-22,movehome.voice,Move home,voice,False,3,False,393.0,385.0,8.0,420.6,0.8164,44.98
2024-08-23,movehome.voice,Move home,voice,False,4,False,417.0,405.0,12.0,415.5,0.86,46.742
2024-08-24,movehome.voice,Move home,voice,False,5,False,196.0,191.0,5.0,405.0,0.9031,21.487
2024-08-25,movehome.voice,Move home,voice,False,6,False,105.0,101.0,4.0,398.8,0.7741,11.189
2024-08-26,movehome.voice,Move home,voice,False,0,True,0.0,0.0,0.0,394.5,0.8982,0.0
2024-08-27,movehome.voice,Move home,voice,False,1,False,469.0,458.0,11.0,410.2,0.8199,52.184
2024-08-28,movehome.voice,Move home,voice,False,2,False,438.0,424.0,14.0,407.1,0.8513,47.943
2024-08-29,movehome.voice,Move home,voice,False,3,False,360.0,350.0,10.0,405.1,0.8174,39.38
2024-08-30,movehome.voice,Move home,voice,False,4,False,385.0,378.0,7.0,406.7,0.8603,42.7
2024-08-31,movehome.voice,Move home,voice,False,5,False,209.0,203.0,6.0,412.5,0.8178,23.261
2024-09-01,movehome.voice,Move home,voice,False,6,False,82.0,80.0,2.0,389.3,0.8585,8.651
2024-09-02,movehome.voice,Move home,voice,False,0,False,460.0,455.0,5.0,433.3,0.9412,54.76
2024-09-03,movehome.voice,Move home,voice,False,1,False,412.0,400.0,12.0,400.5,0.8194,44.505
2024-09-04,movehome.voice,Move home,voice,False,2,False,376.0,369.0,7.0,402.8,0.8273,41.287
2024-09-05,movehome.voice,Move home,voice,False,3,False,425.0,406.0,19.0,399.2,0.8126,45.024
2024-09-06,movehome.voice,Move home,voice,False,4,False,338.0,330.0,8.0,408.7,0.8237,37.461
2024-09-07,movehome.voice,Move home,voice,False,5,False,205.0,200.0,5.0,393.9,0.7474,21.883
