line_key,weekday,interval,interval_start,share
welsh.voice,3,27,13:30,0.052316
welsh.voice,3,28,14:00,0.068667
welsh.voice,3,29,14:30,0.07327
welsh.voice,3,30,15:00,0.06876
welsh.voice,3,31,15:30,0.057819
welsh.voice,3,32,16:00,0.043641
welsh.voice,3,33,16:30,0.029564
welsh.voice,3,34,17:00,0.010785
welsh.voice,3,35,17:30,0.005885
welsh.voice,4,16,08:00,0.018112
welsh.voice,4,17,08:30,0.052578
welsh.voice,4,18,09:00,0.072579
welsh.voice,4,19,09:30,0.086711
welsh.voice,4,20,10:00,0.089916
welsh.voice,4,21,10:30,0.081564
welsh.voice,4,22,11:00,0.065778
welsh.voice,4,23,11:30,0.047257
welsh.voice,4,24,12:00,0.028254
welsh.voice,4,25,12:30,0.017711
welsh.voice,4,26,13:00,0.028833
welsh.voice,4,27,13:30,0.052316
welsh.voice,4,28,14:00,0.068667
welsh.voice,4,29,14:30,0.07327
welsh.voice,4,30,15:00,0.06876
welsh.voice,4,31,15:30,0.057819
welsh.voice,4,32,16:00,0.043641
welsh.voice,4,33,16:30,0.029564
welsh.voice,4,34,17:00,0.010785
welsh.voice,4,35,17:30,0.005885
welsh.voice,5,17,08:30,0.054675
welsh.voice,5,18,09:00,0.137226
welsh.voice,5,19,09:30,0.163945
welsh.voice,5,20,10:00,0.170004
welsh.voice,5,21,10:30,0.154214
welsh.voice,5,22,11:00,0.124366
welsh.voice,5,23,11:30,0.089349
welsh.voice,5,24,12:00,0.053419
welsh.voice,5,25,12:30,0.020092
welsh.voice,5,26,13:00,0.032709
complaints.back_office,0,16,08:00,0.018112
complaints.back_office,0,17,08:30,0.052578
complaints.back_office,0,18,09:00,0.072579
complaints.back_office,0,19,09:30,0.086711
complaints.back_office,0,20,10:00,0.089916
complaints.back_office,0,21,10:30,0.081564
complaints.back_office,0,22,11:00,0.065778
complaints.back_office,0,23,11:30,0.047257
complaints.back_office,0,24,12:00,0.028254
complaints.back_office,0,25,12:30,0.017711
complaints.back_office,0,26,13:00,0.028833
complaints.back_office,0,27,13:30,0.052316
complaints.back_office,0,28,14:00,0.068667
complaints.back_office,0,29,14:30,0.07327
complaints.back_office,0,30,15:00,0.06876
complaints.back_office,0,31,15:30,0.057819
complaints.back_office,0,32,16:00,0.043641
complaints.back_office,0,33,16:30,0.029564
complaints.back_office,0,34,17:00,0.010785
complaints.back_office,0,35,17:30,0.005885
complaints.back_office,1,16,08:00,0.018112
complaints.back_office,1,17,08:30,0.052578
complaints.back_office,1,18,09:00,0.072579
complaints.back_office,1,19,09:30,0.086711
complaints.back_office,1,20,10:00,0.089916
complaints.back_office,1,21,10:30,0.081564
complaints.back_office,1,22,11:00,0.065778
complaints.back_office,1,23,11:30,0.047257
complaints.back_office,1,24,12:00,0.028254
complaints.back_office,1,25,12:30,0.017711
complaints.back_office,1,26,13:00,0.028833
complaints.back_office,1,27,13:30,0.052316
complaints.back_office,1,28,14:00,0.068667
complaints.back_office,1,29,14:30,0.07327
complaints.back_office,1,30,15:00,0.06876
complaints.back_office,1,31,15:30,0.057819
complaints.back_office,1,32,16:00,0.043641
complaints.back_office,1,33,16:30,0.029564
complaints.back_office,1,34,17:00,0.010785
complaints.back_office,1,35,17:30,0.005885
complaints.back_office,2,16,08:00,0.018112
complaints.back_office,2,17,08:30,0.052578
complaints.back_office,2,18,09:00,0.072579
complaints.back_office,2,19,09:30,0.086711
complaints.back_office,2,20,10:00,0.089916
complaints.back_office,2,21,10:30,0.081564
complaints.back_office,2,22,11:00,0.065778
complaints.back_office,2,23,11:30,0.047257
complaints.back_office,2,24,12:00,0.028254
complaints.back_office,2,25,12:30,0.017711
complaints.back_office,2,26,13:00,0.028833
complaints.back_office,2,27,13:30,0.052316
complaints.back_office,2,28,14:00,0.068667
complaints.back_office,2,29,14:30,0.07327
complaints.back_office,2,30,15:00,0.06876
complaints.back_office,2,31,15:30,0.057819
complaints.back_office,2,32,16:00,0.043641
complaints.back_office,2,33,16:30,0.029564
complaints.back_office,2,34,17:00,0.010785
complaints.back_office,2,35,17:30,0.005885
complaints.back_office,3,16,08:00,0.018112
complaints.back_office,3,17,08:30,0.052578
complaints.back_office,3,18,09:00,0.072579
complaints.back_office,3,19,09:30,0.086711
complaints.back_office,3,20,10:00,0.089916
complaints.back_office,3,21,10:30,0.081564
complaints.back_office,3,22,11:00,0.065778
complaints.back_office,3,23,11:30,0.047257
complaints.back_office,3,24,12:00,0.028254
complaints.back_office,3,25,12:30,0.017711
complaints.back_office,3,26,13:00,0.028833
complaints.back_office,3,27,13:30,0.052316
complaints.back_office,3,28,14:00,0.068667
complaints.back_office,3,29,14:30,0.07327
complaints.back_office,3,30,15:00,0.06876
complaints.back_office,3,31,15:30,0.057819
complaints.back_office,3,32,16:00,0.043641
complaints.back_office,3,33,16:30,0.029564
complaints.back_office,3,34,17:00,0.010785
complaints.back_office,3,35,17:30,0.005885
complaints.back_office,4,16,08:00,0.018112
complaints.back_office,4,17,08:30,0.052578
complaints.back_office,4,18,09:00,0.072579
complaints.back_office,4,19,09:30,0.086711
complaints.back_office,4,20,10:00,0.089916
complaints.back_office,4,21,10:30,0.081564
complaints.back_office,4,22,11:00,0.065778
complaints.back_office,4,23,11:30,0.047257
complaints.back_office,4,24,12:00,0.028254
complaints.back_office,4,25,12:30,0.017711
complaints.back_office,4,26,13:00,0.028833
complaints.back_office,4,27,13:30,0.052316
complaints.back_office,4,28,14:00,0.068667
complaints.back_office,4,29,14:30,0.07327
complaints.back_office,4,30,15:00,0.06876
complaints.back_office,4,31,15:30,0.057819
complaints.back_office,4,32,16:00,0.043641
complaints.back_office,4,33,16:30,0.029564
complaints.back_office,4,34,17:00,0.010785
complaints.back_office,4,35,17:30,0.005885
billing.back_office,0,16,08:00,0.018112
billing.back_office,0,17,08:30,0.052578
billing.back_office,0,18,09:00,0.072579
billing.back_office,0,19,09:30,0.086711
billing.back_office,0,20,10:00,0.089916
billing.back_office,0,21,10:30,0.081564
billing.back_office,0,22,11:00,0.065778
billing.back_office,0,23,11:30,0.047257
billing.back_office,0,24,12:00,0.028254
billing.back_office,0,25,12:30,0.017711
billing.back_office,0,26,13:00,0.028833
billing.back_office,0,27,13:30,0.052316
billing.back_office,0,28,14:00,0.068667
billing.back_office,0,29,14:30,0.07327
billing.back_office,0,30,15:00,0.06876
billing.back_office,0,31,15:30,0.057819
billing.back_office,0,32,16:00,0.043641
billing.back_office,0,33,16:30,0.029564
billing.back_office,0,34,17:00,0.010785
billing.back_office,0,35,17:30,0.005885
billing.back_office,1,16,08:00,0.018112
billing.back_office,1,17,08:30,0.052578
billing.back_office,1,18,09:00,0.072579
billing.back_office,1,19,09:30,0.086711
billing.back_office,1,20,10:00,0.089916
billing.back_office,1,21,10:30,0.081564
billing.back_office,1,22,11:00,0.065778
billing.back_office,1,23,11:30,0.047257
billing.back_office,1,24,12:00,0.028254
billing.back_office,1,25,12:30,0.017711
billing.back_office,1,26,13:00,0.028833
billing.back_office,1,27,13:30,0.052316
billing.back_office,1,28,14:00,0.068667
billing.back_office,1,29,14:30,0.07327
billing.back_office,1,30,15:00,0.06876
billing.back_office,1,31,15:30,0.057819
billing.back_office,1,32,16:00,0.043641
billing.back_office,1,33,16:30,0.029564
billing.back_office,1,34,17:00,0.010785
billing.back_office,1,35,17:30,0.005885
billing.back_office,2,16,08:00,0.018112
billing.back_office,2,17,08:30,0.052578
billing.back_office,2,18,09:00,0.072579
billing.back_office,2,19,09:30,0.086711
billing.back_office,2,20,10:00,0.089916
billing.back_office,2,21,10:30,0.081564
billing.back_office,2,22,11:00,0.065778
billing.back_office,2,23,11:30,0.047257
billing.back_office,2,24,12:00,0.028254
billing.back_office,2,25,12:30,0.017711
billing.back_office,2,26,13:00,0.028833
billing.back_office,2,27,13:30,0.052316
billing.back_office,2,28,14:00,0.068667
billing.back_office,2,29,14:30,0.07327
billing.back_office,2,30,15:00,0.06876
billing.back_office,2,31,15:30,0.057819
billing.back_office,2,32,16:00,0.043641
billing.back_office,2,33,16:30,0.029564
billing.back_office,2,34,17:00,0.010785
billing.back_office,2,35,17:30,0.005885
billing.back_office,3,16,08:00,0.018112
billing.back_office,3,17,08:30,0.052578
billing.back_office,3,18,09:00,0.072579
billing.back_office,3,19,09:30,0.086711
billing.back_office,3,20,10:00,0.089916
billing.back_office,3,21,10:30,0.081564
billing.back_office,3,22,11:00,0.065778
billing.back_office,3,23,11:30,0.047257
billing.back_office,3,24,12:00,0.028254
billing.back_office,3,25,12:30,0.017711
billing.back_office,3,26,13:00,0.028833
billing.back_office,3,27,13:30,0.052316
billing.back_office,3,28,14:00,0.068667
billing.back_office,3,29,14:30,0.07327
billing.back_office,3,30,15:00,0.06876
billing.back_office,3,31,15:30,0.057819
billing.back_office,3,32,16:00,0.043641
billing.back_office,3,33,16:30,0.029564
billing.back_office,3,34,17:00,0.010785
billing.back_office,3,35,17:30,0.005885
billing.back_office,4,16,08:00,0.018112
billing.back_office,4,17,08:30,0.052578
billing.back_office,4,18,09:00,0.072579
billing.back_office,4,19,09:30,0.086711
billing.back_office,4,20,10:00,0.089916
billing.back_office,4,21,10:30,0.081564
billing.back_office,4,22,11:00,0.065778
billing.back_office,4,23,11:30,0.047257
billing.back_office,4,24,12:00,0.028254
billing.back_office,4,25,12:30,0.017711
billing.back_office,4,26,13:00,0.028833
billing.back_office,4,27,13:30,0.052316
billing.back_office,4,28,14:00,0.068667
billing.back_office,4,29,14:30,0.07327
billing.back_office,4,30,15:00,0.06876
billing.back_office,4,31,15:30,0.057819
billing.back_office,4,32,16:00,0.043641
billing.back_office,4,33,16:30,0.029564
billing.back_office,4,34,17:00,0.010785
billing.back_office,4,35,17:30,0.005885
